"user","viz","speed","difficulty"
"6hgn73CdCNRrsor7j","dots",26.94325,"medium"
"6saGvz5mG5TgySvef","dots",38.404,"medium"
"6uWMQQ6rvPijqaHNb","dots",71.141,"medium"
"6w7CZYGQNDrpj7Dfp","dots",34.07625,"medium"
"7mkiJ4PwnZGd2X5r3","dots",76.766,"medium"
"7sxqmnM8jPLCjgvur","dots",69.61225,"medium"
"BGRvy45SSZdLGcDG9","dots",41.98525,"medium"
"BRKEpiDsoBxXrNKWE","dots",60.97975,"medium"
"ChMyMnHcj3MDEjgQT","dots",49.10275,"medium"
"DAF22qWpCZ47gHCzY","dots",8.58925,"medium"
"DejXtMhqHs5NKZnzH","dots",84.52875,"medium"
"G6dBvgqckNkQ6g2gB","dots",55.1355,"medium"
"GEZt6ZhsCGbMQtuXb","dots",35.13375,"medium"
"GJs3xFDrbmEwXYAkh","dots",104.45825,"medium"
"GM4BbQSYSjxzjrERS","dots",77.47575,"medium"
"JTxorRPnKEGqjSq4K","dots",70.41625,"medium"
"Je8XpG9m9hC9hToY4","dots",29.23825,"medium"
"JkH5ARHNWebYz6nGM","dots",48.145,"medium"
"JodzAGSWFtbvdeSqk","dots",6.7775,"medium"
"KT37QyJpjP4JnFivG","dots",156.85075,"medium"
"LHMtg4o7REozFZQst","dots",62.96675,"medium"
"LzuRw7CoatTcNqkTa","dots",51.03975,"medium"
"NQCMNnTz4xWZApaQB","dots",6.7565,"medium"
"NWX67F5zDpwL4WnxW","dots",30.7175,"medium"
"PwEBrnoa3rZjouL34","dots",26.14475,"medium"
"QYunZ6tMA7J26vjAd","dots",45.27625,"medium"
"So6vS7RTzcjczT2Ez","dots",42.18925,"medium"
"TX9Dts9gXNPXMz8rB","dots",25.712,"medium"
"TkfAAFTqB28dK39oz","dots",55.03775,"medium"
"WP5PCfQxB3wEAurmg","dots",49.5205,"medium"
"XYBg97mNbPsE3LvZ3","dots",8.9605,"medium"
"Xvfo9pTPRFTcRWZjk","dots",39.72725,"medium"
"YuvzrAZxcQM3iybyi","dots",46.20825,"medium"
"Z6Hs8C578xLyc3mPW","dots",6.9865,"medium"
"bLmrD6kL2LcejcDGG","dots",49.17225,"medium"
"bNfX5RtGxcjjEaQnm","dots",53.86775,"medium"
"ciXN2wMuNmuSQ39g2","dots",31.8835,"medium"
"eFKFSc7w9LpttzJXf","dots",29.706,"medium"
"eH6KnmqCsvg7MYmLA","dots",33.285,"medium"
"eneTp6w6pA84Mei59","dots",56.7015,"medium"
"fZtpasQDW9KEkvNvm","dots",109.4605,"medium"
"gg3R6eX4snK5WPerg","dots",41.56425,"medium"
"gkKbippZgDj7cmuE5","dots",22.17375,"medium"
"gmhXAx3kc6sHGYumc","dots",63.0335,"medium"
"gmmuoNCkMmb4GrMiY","dots",53.53975,"medium"
"h5YWLzcpNyYqbXw6v","dots",7.063,"medium"
"iZbujpH9ftg6KsTR6","dots",77.65825,"medium"
"in8NNmBKCnkoLWHvR","dots",15.829,"medium"
"jXZn9X83ef2JJBFwg","dots",28.1925,"medium"
"jpmvJFJDkAy6Qsaxi","dots",35.066,"medium"
"kR9gXGwgC2SnJsu6q","dots",26.22825,"medium"
"mHBGJAQ8ExL8qY4gi","dots",83.9285,"medium"
"mjy4Mv3a2yGaMpc4E","dots",164.16975,"medium"
"nFDdWcuugyswBQCMR","dots",43.634,"medium"
"oA48TCv4sRFG3ocsX","dots",53.24425,"medium"
"oTWN3XnRXhqpNGZsP","dots",44.18775,"medium"
"paX4nvBm9jwDpdR2J","dots",24.44325,"medium"
"qgzmQ77MB9AKcE9Fy","dots",32.701,"medium"
"qzH7FmBcioiJyuEnY","dots",54.23375,"medium"
"rdBwKfSNTAKQWpsGh","dots",72.81875,"medium"
"rvn8bRwTMatqzgReu","dots",32.50875,"medium"
"s3gy6QAtbGfSsgnXT","dots",56.99525,"medium"
"sGYHFWE6HoCL7BoJg","dots",78.8725,"medium"
"tjHryQhhrgRv3h48J","dots",54.7185,"medium"
"toJyc3up66AxtgvGn","dots",67.13975,"medium"
"tu5iL4cwMnkixZFxs","dots",26.92525,"medium"
"uMwnMRnysYSSHpj3X","dots",71.42075,"medium"
"vZtpvuvY6fsNSzFsW","dots",37.1075,"medium"
"wC882gjwdsRsQ8iiS","dots",28.9095,"medium"
"wGNymGb9TrqzwJTbo","dots",33.87575,"medium"
"wThHEfiYtJwhzCsau","dots",42.528,"medium"
"whoCwcBHkH2qigHRq","dots",59.422,"medium"
"xqXfF5CnyCgkFJ6a3","dots",60.84975,"medium"
"y6hCAEa6pDy8Gbm67","dots",31.2985,"medium"
"yDuMqTgtWc4G2LQR7","dots",41.644,"medium"
"yqGbGwB4rJziABCxB","dots",23.9195,"medium"
"28CHCCaX86Minmj7c","chart",63.87025,"hard"
"2MRCHFhT65vrXtvJz","chart",39.22925,"hard"
"2MejMZLQaWQznRtE2","chart",48.92425,"hard"
"45jqgtswH3drmsjx5","chart",59.74225,"hard"
"4zRq6hPsqtP7FZbhx","chart",40.3515,"hard"
"5JDFvPXkSznwyMAC5","chart",42.155,"hard"
"6mKtSBrzBBPyic4HP","chart",39.83075,"hard"
"7SnZEt5u4cDaQp3Ti","chart",74.146,"hard"
"7u5XdW2fvvpQyQEw2","chart",58.64725,"hard"
"8GZPtZAAnG8Fm4ciK","chart",48.72325,"hard"
"9pdsf5midvhEDBrQa","chart",41.37775,"hard"
"BcJjiDTZjYJvWTCe3","chart",51.72675,"hard"
"CKf5XfBAJpfcGsvT2","chart",34.08725,"hard"
"D6XMoj2aKSjtJSEJf","chart",36.479,"hard"
"EmzJRiyqRKCougYZN","chart",25.63875,"hard"
"Exj6H7bRPSCjPigQm","chart",22.04325,"hard"
"G6zbMK6ZZ9JcN7KgD","chart",27.87575,"hard"
"GDZ999tSLx7bJTjCH","chart",15.61125,"hard"
"HCJjRGzyJLFgbeDem","chart",44.99775,"hard"
"Ke592aJdjyNZ4ntW3","chart",43.6355,"hard"
"KmKn9NMEfj2whSPT2","chart",69.615,"hard"
"LsyvaxixbfNLFBxLj","chart",48.11275,"hard"
"PKgrWHAhesWh7iJ6z","chart",33.66825,"hard"
"PpXojivkwpZLtvhh7","chart",70.33,"hard"
"QzCkGfR5Sqv6EkKD5","chart",44.73775,"hard"
"R2xdmvvBWBFZjLLLj","chart",72.5505,"hard"
"R3xdYFqaJp4J3wGF7","chart",33.108,"hard"
"RHxAXBeu3bNHSrwrH","chart",52.27275,"hard"
"SQGukoGkEKRKRwcDQ","chart",41.1925,"hard"
"SRXvtxnkZ3oFdqzLQ","chart",41.8485,"hard"
"SbBJYTDgm6FCG7xGG","chart",32.61125,"hard"
"Snxk6v7KGNcD3omw3","chart",40.16325,"hard"
"SyhdSuB4y9NgPMA6H","chart",50.92975,"hard"
"W9KmHzPDL9zgejZBv","chart",34.45725,"hard"
"WT6eAuzxb2q9D2dKy","chart",42.1835,"hard"
"Y8MQD9crBw3XCtvHa","chart",42.95975,"hard"
"Y8eiaT7fnGm8vH2s9","chart",64.32,"hard"
"YL7udNgoFoKPu5hF5","chart",101.84925,"hard"
"Yr5Zvv6H9SZSqizrr","chart",65.82375,"hard"
"ZBLBSAhYkJ4YhKXHy","chart",48.11475,"hard"
"ZLTTgMCadn3BcvAuZ","chart",40.576,"hard"
"Zozdc9QR8pqdDuEwD","chart",39.2375,"hard"
"ZvNs6QCxpMBYhpfAo","chart",40.94075,"hard"
"aKpbREh99H6n95KiC","chart",35.624,"hard"
"bByT7Rh9roCmbqaGC","chart",26.02675,"hard"
"bsEpkh7YojCJLghEd","chart",36.3035,"hard"
"cgYyY4fTJXA56ctZL","chart",43.1195,"hard"
"cr57saSB3apE9rfTz","chart",51.28175,"hard"
"d4WEZyZkMm48TdGgs","chart",65.44575,"hard"
"dYCJXPSnQ9T3YobK4","chart",40.2635,"hard"
"dZ8KiZZ2E3tazJAkN","chart",48.998,"hard"
"deejY9yj8hNefPrXY","chart",109.47775,"hard"
"dmd8zDgoEDghk799k","chart",55.06225,"hard"
"g5GEZn5hfoCkLqBLv","chart",33.17675,"hard"
"gfs5G7LwXHLy9S5MP","chart",36.11025,"hard"
"ghaAPFo6Xv3B9BZLK","chart",72.136,"hard"
"hPNTYGwERATDGDmLd","chart",35.18,"hard"
"iQNwNrzPorJeZRigg","chart",84.57625,"hard"
"iZc3BMSXq68FKL3J8","chart",119.70025,"hard"
"jW8hRMBPdt2SJEhZK","chart",83.533,"hard"
"k3iaj4mXTYFhTQGFJ","chart",16.73475,"hard"
"kE4E4E2Zi474xtpKz","chart",59.728,"hard"
"mTp5RGkhAozn3pQki","chart",74.6775,"hard"
"nisosFZ4dTEcXEdk3","chart",43.1675,"hard"
"oS6C28ZBbcjF9ig5X","chart",30.4555,"hard"
"op7kCpeMH7kgetiMX","chart",88.9835,"hard"
"pBWdGHFmTu4Qw4snK","chart",54.74075,"hard"
"pBZkpnAEoktK8YKwE","chart",36.4425,"hard"
"qJgXxS5NHQc7JKZkA","chart",5.00875,"hard"
"qtXFYALWvHiRafMvt","chart",35.4495,"hard"
"rd8ivR2ve6AZXcqWp","chart",34.69975,"hard"
"rpWb9YHJxpBKBy7pb","chart",63.16525,"hard"
"sF9AdTFX7AJhypvCG","chart",65.93675,"hard"
"t44ry6X7EnsvdqB6P","chart",137.13325,"hard"
"tPBRJZguAyGyNN4H8","chart",55.9235,"hard"
"tk8k2evrrS3s6Yw36","chart",28.74025,"hard"
"vAm5piEWXfCXNsY7B","chart",50.17975,"hard"
"vF4rwKEvi8otv5Pmx","chart",69.57375,"hard"
"vKEtys3s8MppqDY9s","chart",116.479,"hard"
"w9xJDy63X4ixWuFvo","chart",56.71375,"hard"
"wHETwTGT8FX5gYBH3","chart",54.74425,"hard"
"xHrZaMN5Gg4n9xQsT","chart",56.01175,"hard"
"xsLJWtHndc8s8WCce","chart",62.45325,"hard"
"zncMWhGYQGmJSzXqa","chart",105.56525,"hard"
"2Q34zAD2zTXRBaKu8","series",83.992,"hard"
"2pWSXLKqvCx7eLRHz","series",34.86375,"hard"
"44MoHdTtHYg8Qim7C","series",40.695,"hard"
"5jp6HzWG9rMCBuRir","series",33.4395,"hard"
"67e6Jh7hWzotbX4Er","series",73.37325,"hard"
"6YiN7fLiZ8SDvsbLQ","series",36.9305,"hard"
"6zyqucmdag4Xa4iSN","series",50.5925,"hard"
"7kwt7pEsqN4qM28QR","series",59.83575,"hard"
"7rxAoRJmJHaX26cqT","series",49.41625,"hard"
"83NZFPecaGdFaxyyt","series",49.74075,"hard"
"8mqew4zMANoi4fjsz","series",47.023,"hard"
"9bnFuHDpLcZFdwqxW","series",62.25325,"hard"
"BgpK75C5uxeoHow2C","series",35.679,"hard"
"CBdaPJBEBq2xTJvgi","series",26.824,"hard"
"CzQsYF2oyREYEL3px","series",34.3705,"hard"
"DAK7qCYagGXaKmTZy","series",63.383,"hard"
"DpfKW34oXPR9XvjKQ","series",43.8125,"hard"
"EB2LaCrRfSNBuQ4vZ","series",46.7325,"hard"
"EbtiYzqZtKd68LSjv","series",70.9015,"hard"
"Eqn4ype3Z9xvpy6jD","series",62.84275,"hard"
"FMACGWEb2mpFmzcy8","series",62.696,"hard"
"FTWQdHzfYQebiCvue","series",44.46925,"hard"
"FqCqdGdj9BARepSne","series",45.42725,"hard"
"HR5hGs4XkMDoDYfhQ","series",94.53475,"hard"
"HStqpovWTqfwSwfpC","series",51.3695,"hard"
"HSzZRx9bSdXWiRdLk","series",32.48725,"hard"
"HYLe8iN7tKsJQZQjt","series",44.7975,"hard"
"HpKs8JeagNQCAHcYx","series",34.8175,"hard"
"HttjEXro9w8B2reDD","series",77.2875,"hard"
"JqfvicGQJXeeKRJ64","series",60.913,"hard"
"JtNC5LZmmsmt7BrXm","series",42.42875,"hard"
"KBG93DoQC4YeksP73","series",41.99175,"hard"
"KDkcqMDJgbEfuyecm","series",43.69025,"hard"
"KSaHABwnWq7vMF8ud","series",49.8625,"hard"
"KXyDP5KMrmHR7bWvw","series",64.4875,"hard"
"KeeScEwzE7d7Y8pjM","series",53.063,"hard"
"Ks7TdoNZwHMhapYuY","series",77.20675,"hard"
"L6hhWSmzt5Gre4bMc","series",73.5735,"hard"
"NLnWB24ANhreeNFuh","series",34.4205,"hard"
"NZrcevWgubZ6E9Lc4","series",69.486,"hard"
"NisupxDZ8oQayBpB5","series",46.45075,"hard"
"NzaXeMLv7jexivZFF","series",108.8785,"hard"
"SQHrrqMRPZPWfD6d3","series",36.09375,"hard"
"SphgvbbrKkYNYaWNd","series",31.26125,"hard"
"TJadZckir3gGdGQj9","series",52.0655,"hard"
"TZKHo2T9ywkiKhPyX","series",58.893,"hard"
"TbhJt2kCMtWXJ387e","series",53.2615,"hard"
"W7XciYuzprjnwgbTP","series",35.72,"hard"
"WW9zqyfyPHjFS6fPR","series",61.76475,"hard"
"We3Btupw8RnuCSnYC","series",44.35675,"hard"
"YDbqWAi595CRKxbjf","series",36.5885,"hard"
"YJzWPZRYPHG3rRrBw","series",40.219,"hard"
"YSX6542MwRYTZdDFW","series",59.683,"hard"
"Z3aTLPbG8wvPy6TzA","series",34.51,"hard"
"ZHNtTdcsi2rTaqr3H","series",79.79825,"hard"
"ZinxDRBpTmbfPbyh3","series",88.18875,"hard"
"anADbMMrWqwy5fpXL","series",108.77725,"hard"
"dLfWKPg4vzZENza7s","series",29.25975,"hard"
"dtQA2mR79kEjZbCtx","series",80.91675,"hard"
"eJLcPS8n3aLYMZetQ","series",32.6865,"hard"
"eWYf558HzqZYTLXjd","series",90.59025,"hard"
"eneKDk3QDTpghzkg5","series",57.9925,"hard"
"fJ9m7KSykZNBKraP9","series",66.1945,"hard"
"fnybrL5hbku3RuxsW","series",43.2975,"hard"
"fqMr9DzgADfvbhEFP","series",46.39125,"hard"
"g8752kBeS4S7Q2bFZ","series",48.73925,"hard"
"gjHnYbyFFisfigApY","series",92.56925,"hard"
"hgYDJshRwxs7egfvX","series",42.15625,"hard"
"iACT8Wc9PosXt7xH6","series",40.073,"hard"
"jT3SAdPp5gfHr4k4n","series",82.09875,"hard"
"jbuSnNTzpPv7iQPGq","series",102.511,"hard"
"kJCFGZGPqBPM5NiEu","series",52.93025,"hard"
"kuA7hMBw2iFfwZ9fw","series",46.9085,"hard"
"mh9p2kSQWvM8uAEK7","series",23.792,"hard"
"nAPiCihqksXL2XbTM","series",69.68775,"hard"
"nPCqhcMdGm39zbLEe","series",44.1025,"hard"
"nnqqJDqAKBySbdvdE","series",30.101,"hard"
"obXkTyEzXzSrubofE","series",49.94575,"hard"
"qNMBxhDWJv2wbJPzh","series",78.798,"hard"
"qZwnWqNYBMnLCHzz2","series",45.603,"hard"
"qjzv49dPMBpv5LSyA","series",45.73275,"hard"
"rP3cpBASPsit6sCMQ","series",36.45925,"hard"
"sndaJBRShTy4bzbPq","series",40.09475,"hard"
"stmcDKF2QPkaxzcxZ","series",38.018,"hard"
"uTbjZ8i4j5enGeHvQ","series",108.8485,"hard"
"uf8PMATFx4hCcscLz","series",42.5915,"hard"
"vF6k2cJjTXN2jH9Jj","series",95.925,"hard"
"vSzr7miAEFuvzip2b","series",58.73325,"hard"
"vTe2CEZbj9q8wkhYc","series",65.6265,"hard"
"vhAsiBXaDHghxPSTn","series",35.9725,"hard"
"wHpjq3hzhkJu5kNHm","series",41.608,"hard"
"wRfXsATRbv699hZeG","series",31.038,"hard"
"wpHaTDLSHxwWcei3T","series",40.67625,"hard"
"wsybRyehJdJyxLfCS","series",51.6825,"hard"
"wtNK7f3ZzgkWHgCEN","series",55.11225,"hard"
"wyjoPhnY2LzWWZAAh","series",40.0015,"hard"
"xrzoyr6xvKMK57tSi","series",34.21825,"hard"
"yMWvDqhxa73veYGvv","series",40.41,"hard"
"44Q3cDweeZi2KdNrQ","dots",43.64525,"hard"
"49wAhBNrW23jx3XXn","dots",28.361,"hard"
"4k5RPShwnGPRsGyT5","dots",45.68875,"hard"
"4yFSjAcLo8Xpb5NBr","dots",39.5945,"hard"
"565FWNPmM73esEnv7","dots",82.22075,"hard"
"5L4DdJBz8gq2Fug2c","dots",63.7905,"hard"
"6bJLH7KTRKX24rdzY","dots",33.17025,"hard"
"6hgn73CdCNRrsor7j","dots",31.81925,"hard"
"6saGvz5mG5TgySvef","dots",82.1895,"hard"
"6uWMQQ6rvPijqaHNb","dots",66.4865,"hard"
"6w7CZYGQNDrpj7Dfp","dots",24.3595,"hard"
"7mkiJ4PwnZGd2X5r3","dots",55.65675,"hard"
"7sxqmnM8jPLCjgvur","dots",91.40375,"hard"
"BGRvy45SSZdLGcDG9","dots",53.943,"hard"
"BRKEpiDsoBxXrNKWE","dots",67.0355,"hard"
"ChMyMnHcj3MDEjgQT","dots",61.681,"hard"
"DAF22qWpCZ47gHCzY","dots",7.59225,"hard"
"DejXtMhqHs5NKZnzH","dots",38.4435,"hard"
"G6dBvgqckNkQ6g2gB","dots",66.9745,"hard"
"GEZt6ZhsCGbMQtuXb","dots",48.113,"hard"
"GJs3xFDrbmEwXYAkh","dots",55.09825,"hard"
"GM4BbQSYSjxzjrERS","dots",47.3085,"hard"
"JTxorRPnKEGqjSq4K","dots",75.60525,"hard"
"Je8XpG9m9hC9hToY4","dots",145.79325,"hard"
"JkH5ARHNWebYz6nGM","dots",60.1995,"hard"
"JodzAGSWFtbvdeSqk","dots",6.59675,"hard"
"KT37QyJpjP4JnFivG","dots",92.316,"hard"
"LHMtg4o7REozFZQst","dots",44.42425,"hard"
"LzuRw7CoatTcNqkTa","dots",46.22225,"hard"
"NQCMNnTz4xWZApaQB","dots",6.61625,"hard"
"NWX67F5zDpwL4WnxW","dots",38.725,"hard"
"PwEBrnoa3rZjouL34","dots",33.58625,"hard"
"QYunZ6tMA7J26vjAd","dots",66.60375,"hard"
"So6vS7RTzcjczT2Ez","dots",47.53725,"hard"
"TX9Dts9gXNPXMz8rB","dots",31.74975,"hard"
"TkfAAFTqB28dK39oz","dots",60.4225,"hard"
"WP5PCfQxB3wEAurmg","dots",52.9885,"hard"
"XYBg97mNbPsE3LvZ3","dots",4.72275,"hard"
"Xvfo9pTPRFTcRWZjk","dots",40.20775,"hard"
"YuvzrAZxcQM3iybyi","dots",60.97125,"hard"
"Z6Hs8C578xLyc3mPW","dots",7.82825,"hard"
"bLmrD6kL2LcejcDGG","dots",56.371,"hard"
"bNfX5RtGxcjjEaQnm","dots",82.1305,"hard"
"ciXN2wMuNmuSQ39g2","dots",38.9615,"hard"
"eFKFSc7w9LpttzJXf","dots",26.79525,"hard"
"eH6KnmqCsvg7MYmLA","dots",29.478,"hard"
"eneTp6w6pA84Mei59","dots",101.71075,"hard"
"fZtpasQDW9KEkvNvm","dots",81.92375,"hard"
"gg3R6eX4snK5WPerg","dots",50.1835,"hard"
"gkKbippZgDj7cmuE5","dots",53.631,"hard"
"gmhXAx3kc6sHGYumc","dots",63.94875,"hard"
"gmmuoNCkMmb4GrMiY","dots",56.58425,"hard"
"h5YWLzcpNyYqbXw6v","dots",8.3485,"hard"
"iZbujpH9ftg6KsTR6","dots",122.99775,"hard"
"in8NNmBKCnkoLWHvR","dots",19.93025,"hard"
"jXZn9X83ef2JJBFwg","dots",51.90875,"hard"
"jpmvJFJDkAy6Qsaxi","dots",29.21025,"hard"
"kR9gXGwgC2SnJsu6q","dots",43.39,"hard"
"mHBGJAQ8ExL8qY4gi","dots",83.237,"hard"
"mjy4Mv3a2yGaMpc4E","dots",78.81925,"hard"
"nFDdWcuugyswBQCMR","dots",49.03475,"hard"
"oA48TCv4sRFG3ocsX","dots",47.08725,"hard"
"oTWN3XnRXhqpNGZsP","dots",34.5385,"hard"
"paX4nvBm9jwDpdR2J","dots",29.7395,"hard"
"qgzmQ77MB9AKcE9Fy","dots",32.67825,"hard"
"qzH7FmBcioiJyuEnY","dots",51.01925,"hard"
"rdBwKfSNTAKQWpsGh","dots",73.013,"hard"
"rvn8bRwTMatqzgReu","dots",75.50625,"hard"
"s3gy6QAtbGfSsgnXT","dots",46.11375,"hard"
"sGYHFWE6HoCL7BoJg","dots",82.3945,"hard"
"tjHryQhhrgRv3h48J","dots",52.8745,"hard"
"toJyc3up66AxtgvGn","dots",65.23225,"hard"
"tu5iL4cwMnkixZFxs","dots",25.9975,"hard"
"uMwnMRnysYSSHpj3X","dots",48.53325,"hard"
"vZtpvuvY6fsNSzFsW","dots",34.29475,"hard"
"wC882gjwdsRsQ8iiS","dots",29.25225,"hard"
"wGNymGb9TrqzwJTbo","dots",33.81725,"hard"
"wThHEfiYtJwhzCsau","dots",37.4605,"hard"
"whoCwcBHkH2qigHRq","dots",50.1375,"hard"
"xqXfF5CnyCgkFJ6a3","dots",47.30925,"hard"
"y6hCAEa6pDy8Gbm67","dots",47.1295,"hard"
"yDuMqTgtWc4G2LQR7","dots",36.204,"hard"
"yqGbGwB4rJziABCxB","dots",28.83975,"hard"
